Id,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59,Calories00,Calories01,Calories02,Calories03,Calories04,Calories05,Calories06,Calories07,Calories08,Calories09,Calories10,Calories11,Calories12,Calories13,Calories14,Calories15,Calories16,Calories17,Calories18,Calories19,Calories20,Calories21,Calories22,Calories23,Calories24,Calories25,Calories26,Calories27,Calories28,Calories29,Calories30,Calories31,Calories32,Calories33,Calories34,Calories35,Calories36,Calories37,Calories38,Calories39,Calories40,Calories41,Calories42,Calories43,Calories44,Calories45,Calories46,Calories47,Calories48,Calories49,Calories50,Calories51,Calories52,Calories53,Calories54,Calories55,Calories56,Calories57,Calories58,Calories59
1503960366,7.045897079276774,7.7635605006954105,8.639777468706537,8.375521557719054,8.591098748261475,7.86509040333797,7.4242002781641165,7.531293463143254,7.634214186369959,9.15855354659249,9.602225312934632,10.068150208623088,10.581363004172461,10.997218358831711,11.375521557719054,9.74547983310153,8.453407510431154,8.339360222531294,9.3769123783032,9.474269819193324,9.25452016689847,9.079276773296245,8.774687065368568,8.663421418636997,7.678720445062587,7.563282336578581,7.766342141863699,8.592489568845618,8.091794158553547,8.478442280945758,8.328233657858137,8.205841446453407,8.393602225312934,8.054242002781642,8.261474269819193,7.446453407510431,9.666203059805285,9.237830319888735,9.503477051460361,8.602225312934632,7.890125173852573,8.147426981919333,8.420027816411682,8.109874826147427,8.614742698191932,9.324061196105703,9.98191933240612,9.417246175243394,9.350486787204451,8.684283727399166,8.232267037552155,8.002781641168289,7.611961057023644,6.726008344923505,7.17941585535466,7.45201668984701,8.136300417246176,8.180806675938804,8.250347705146035,7.938803894297636,1.2375323733467718,1.2749026501460599,1.2900409108242836,1.2904949330819333,1.3091135955984303,1.2775295360197776,1.2498237091908038,1.2462195784723975,1.2663214415601962,1.318159311802563,1.3374223989306306,1.3661994095969432,1.3818291306329868,1.3927340409686069,1.4163263911829538,1.3325789788004752,1.280985419292609,1.2768634297419987,1.3265605083924508,1.3320894931884735,1.3260148341698839,1.3271768093938126,1.3060906075138043,1.3058269905944526,1.2594145442746445,1.2536368394096968,1.2594898840482445,1.2891909416262397,1.2584628339271386,1.284659217229639,1.2820480899452666,1.2784787175220973,1.2795181311718777,1.2753442112195807,1.2826753368132304,1.251697242923174,1.3407459464623632,1.3272965877875167,1.330420608232018,1.2852118320358978,1.255459551353614,1.271332162892205,1.280347533783097,1.2698413172583918,1.2945823177840348,1.3236659037387088,1.3398959184886685,1.3255056405598002,1.3366924541716119,1.3092344866674368,1.2861514831783045,1.295364905133201,1.2593343913638044,1.2332777419077008,1.2430652103934732,1.2577459057780067,1.2870200503519083,1.29083373724005,1.284215126647737,1.2897249600320266
1624580081,3.9410150891632374,3.6049382716049383,4.1440329218107,3.7215363511659807,3.794238683127572,4.130315500685871,4.238683127572016,4.352537722908093,4.015089163237311,4.0068587105624145,4.039780521262003,4.47599451303155,3.6790123456790123,3.7338820301783264,3.6145404663923184,4.094650205761317,4.159122085048011,3.972565157750343,4.574759945130316,4.474622770919067,4.286694101508917,4.196159122085048,4.633744855967078,3.8381344307270235,3.7352537722908092,4.0480109739369,4.0246913580246915,3.840877914951989,3.493827160493827,3.5733882030178328,3.633744855967078,3.8916323731138545,3.7983539094650207,4.958847736625515,4.563786008230453,4.053497942386831,4.027434842249657,3.9231824417009604,4.37037037037037,4.1015089163237315,4.037037037037037,3.5871056241426613,3.8559670781893005,3.6227709190672153,3.877914951989026,3.544581618655693,3.747599451303155,4.065843621399177,4.194787379972565,4.271604938271605,4.163237311385459,3.635116598079561,3.6474622770919067,3.8299039780521262,3.455418381344307,3.9478737997256514,3.764060356652949,3.5912208504801097,3.6502057613168724,4.262002743484225,1.0496361908108116,1.032081457486041,1.047584337625647,1.0439365997563008,1.019998330801766,1.0465584113601136,1.0498641750613027,1.0602374245273394,1.0467863959376538,1.0628592354770547,1.0630872198910704,1.0767662317501008,1.0295736377621871,1.033221375795058,1.0321954482213294,1.042454709077895,1.041770758615763,1.0392629382378114,1.0597814561898813,1.0653670550373844,1.0410868074995334,1.0547658188679905,1.0679888641883313,1.0367551209668233,1.0328794003187054,1.048838248632245,1.0424547077696997,1.0311695234275156,1.025925902018658,1.0245579989685767,1.0349312512145281,1.0388069712085486,1.038351005978054,1.0775641758909602,1.0572736394094666,1.0454184943592921,1.024216025454517,1.0192003858432848,1.0433666428093717,1.044278577194946,1.0344752843487897,1.008029193708108,1.0287756954200962,1.0404028578550233,1.0374390702842846,1.0408588222678956,1.0302575883878435,1.0422267248274037,1.0467863957741292,1.0519160259571256,1.0166925679181988,1.0023296059240854,1.0201123220276274,1.0353872190614128,1.0195423623007835,1.0446205529983477,1.054879810093852,1.0545378349445482,1.0561337194652056,1.0419987413945346
1644430081,5.2631578947368425,4.7821637426900585,5.144736842105263,5.730994152046784,4.682748538011696,5.254385964912281,5.269005847953216,5.084795321637427,4.856725146198831,5.399122807017544,4.918128654970761,4.887426900584796,4.691520467836257,4.543859649122807,4.324561403508772,4.711988304093567,4.140350877192983,4.288011695906433,4.083333333333333,4.371345029239766,4.880116959064328,4.666666666666667,4.6608187134502925,4.60233918128655,4.260233918128655,4.5131578947368425,4.280701754385965,4.261695906432749,4.491228070175438,4.733918128654971,5.200292397660819,3.992690058479532,4.935672514619883,5.068713450292398,5.5248538011695905,4.713450292397661,5.504385964912281,5.416666666666667,5.64766081871345,5.108187134502924,5.021929824561403,4.9751461988304095,4.814327485380117,4.543859649122807,4.315789473684211,5.008771929824562,4.43859649122807,5.173976608187134,5.248538011695906,5.840643274853801,6.583333333333333,5.780701754385965,5.8391812865497075,5.964912280701754,5.41374269005848,5.723684210526316,5.831871345029239,6.817251461988304,6.307017543859649,6.437134502923977,1.995772555906174,1.962078226937189,1.9937180266742829,2.057819430765354,1.943176537926435,1.9994707128457865,2.001525251488938,1.9719399853407997,1.964543668498771,1.9920744010579525,1.9583800729603806,1.9678309209514093,1.9711181693955482,1.9242748414215298,1.927562090562799,1.938656565041571,1.8852387267595156,1.900853176911673,1.907016768790129,1.9131803643285192,1.9565309918763354,1.95714735758235,1.951394666356651,1.9279729950497733,1.9177003393047745,1.9234530219906265,1.9008531732517386,1.9125640055938085,1.9279729950497733,1.9698854534946697,1.9834453634351328,1.9057840497521639,1.9818017386902156,1.9813908307175898,2.0044015942261244,1.936602032672593,2.0035797795008508,2.0241251049334554,2.0109760975628577,1.9686527339338569,1.9772817671996121,1.9776926748236727,1.9612564155232846,1.923863932577491,1.9127694605386756,1.967009106923266,1.931260249070955,1.978514489723229,1.96783091833717,2.024125102319216,2.0693248106025126,2.0343977676497573,2.0183724110935177,2.0372741039384885,2.0154960676592,2.020426941196822,2.0286450727641245,2.1231535514544335,2.0923355687082865,2.0656266490444115
1844505072,1.6864640883977902,1.9337016574585635,2.143646408839779,1.4613259668508287,1.973756906077348,2.3798342541436464,2.022099447513812,1.723756906077348,1.8687845303867403,1.7941988950276244,2.158839779005525,1.893646408839779,1.830110497237569,1.5966850828729282,1.6284530386740332,1.8273480662983426,1.4820441988950277,2.2113259668508287,1.7886740331491713,1.7099447513812154,1.3259668508287292,1.2168508287292819,1.830110497237569,1.531767955801105,1.5649171270718232,1.5511049723756907,1.738950276243094,1.8370165745856353,2.31767955801105,1.9323204419889504,1.8038674033149171,1.7555248618784531,1.574585635359116,1.328729281767956,1.5524861878453038,1.2941988950276244,1.488950276243094,1.8342541436464088,1.6546961325966851,1.6367403314917126,1.5552486187845305,1.5883977900552486,1.0359116022099448,1.3604972375690607,1.6685082872928176,1.669889502762431,1.3480662983425415,1.2472375690607735,1.473756906077348,1.578729281767956,1.6574585635359116,1.591160220994475,1.537292817679558,1.6201657458563536,1.6201657458563536,1.808011049723757,1.792817679558011,1.8604972375690607,1.7085635359116023,1.5593922651933703,1.0990597875737356,1.1290435465001272,1.1342131596737806,1.0843263908973717,1.111466859997307,1.1458447891704286,1.1122423013600198,1.110174457753561,1.104487881805357,1.1011276334853464,1.1256832965335795,1.1199967228905274,1.1044878827932791,1.090271445516065,1.0892375223544424,1.101903075012713,1.0825170255497676,1.1150855890459779,1.0982843462110226,1.1083650925706108,1.0750210858181697,1.0626140139708864,1.1088820533693167,1.0809661411778047,1.099318268384723,1.0967334624153475,1.1006106720280253,1.1171534352045693,1.1313698713292075,1.1150855894576122,1.1057802863542547,1.1006106712047568,1.0923392910160414,1.0729532408121543,1.0949240973970509,1.0719193188854346,1.0918223301350085,1.0980258652353816,1.0902714446104693,1.0975089037780605,1.1008691530036665,1.0964749813573798,1.0657157825501586,1.082000064915715,1.0993182686317033,1.1006106725219864,1.071143876205492,1.0714023567694988,1.080190698991823,1.0894960030831027,1.0988013073390361,1.0822585446564534,1.0773474121291335,1.0866527164673938,1.0820000645864076,1.0959580204763466,1.0990597883146773,1.0985428261987413,1.1019030759183084,1.0918223289001054
1927972279,0.30315500685871055,0.27983539094650206,0.23319615912208505,0.3717421124828532,0.3607681755829904,0.18792866941015088,0.2757201646090535,0.3017832647462277,0.37585733882030176,0.5006858710562414,0.4869684499314129,0.4444444444444444,0.3731138545953361,0.5281207133058985,0.252400548696845,0.32647462277091904,0.47050754458161864,0.588477366255144,0.5459533607681756,0.8436213991769548,0.541838134430727,0.7640603566529492,0.8669410150891632,0.8106995884773662,1.064471879286694,0.9821673525377229,0.9245541838134431,0.6652949245541838,0.654320987654321,1.0713305898491083,0.7174211248285323,0.7407407407407407,0.7434842249657064,0.8436213991769548,0.8120713305898491,0.7832647462277091,0.8065843621399177,0.8340192043895748,0.8943758573388203,0.9190672153635117,0.9080932784636488,0.9876543209876543,0.7448559670781894,0.766803840877915,0.9314128943758574,0.8463648834019204,0.7969821673525377,0.8669410150891632,0.8024691358024691,0.6515775034293553,0.766803840877915,0.7832647462277091,0.6433470507544582,0.5898491083676269,0.27709190672153633,0.48559670781893005,0.39231824417009603,0.52400548696845,0.4540466392318244,0.3168724279835391,1.4894970606383986,1.4853699413346677,1.485566470848682,1.4948033570262163,1.4932311214046732,1.4757399966196778,1.4912658262645284,1.4863525893953131,1.5022714775776196,1.522907073115127,1.5126875408392404,1.5085604215355095,1.49952006487199,1.5099361281336108,1.4847803527926242,1.4932311209141003,1.5073812442878982,1.522317485390706,1.5042367728812887,1.5386294334186634,1.5293925459329338,1.5423634938578892,1.550421202787812,1.5398086111568474,1.5677157985493662,1.5527795574465593,1.5502246737643706,1.5172077198250977,1.5343057846009178,1.5541552645352334,1.5368606679560572,1.5439357288253341,1.5398086100121766,1.5286064306567908,1.5468836716990761,1.540791257582249,1.5378433151990807,1.5272307234045919,1.5386294345633338,1.5525830272784467,1.5425600241895256,1.5506177319747776,1.533323137684943,1.540987787259788,1.55179690889534,1.542560023862477,1.5358780207130336,1.5417739056428947,1.541577376455929,1.5286064288580223,1.537253726984086,1.5374502564981005,1.5260515456664074,1.5270341929094309,1.4906762375589606,1.503450654334658,1.4967686521663606,1.5001096537410825,1.4983408879514275,1.4863525893953131
2022484408,8.068587105624143,7.207133058984911,7.812071330589849,7.893004115226337,8.2880658436214,8.373113854595337,8.006858710562414,8.905349794238683,8.927297668038408,7.500685871056241,7.766803840877915,8.024691358024691,7.796982167352538,7.751714677640604,8.069958847736626,8.2400548696845,7.869684499314129,8.519890260631001,8.506172839506172,9.465020576131687,9.272976680384089,8.36076817558299,9.51440329218107,8.577503429355282,8.327846364883403,7.644718792866941,6.8806584362139915,6.540466392318244,6.694101508916324,6.322359396433471,7.362139917695473,7.613168724279835,8.396433470507544,8.251028806584362,8.149519890260631,8.137174211248285,8.995884773662551,8.342935528120714,9.002743484224967,8.489711934156379,8.910836762688614,7.768175582990398,7.377229080932785,7.957475994513032,8.189300411522634,7.96159122085048,7.87517146776406,7.401920438957476,7.86556927297668,6.887517146776406,6.695473251028806,6.305898491083676,6.017832647462277,6.55281207133059,6.825788751714677,7.219478737997257,7.622770919067215,6.957475994513032,6.983539094650205,7.364883401920439,1.7378984244926128,1.7118491619539176,1.743022863102873,1.7374713831314152,1.7556916321583063,1.7490013808379916,1.7549799020071233,1.7931285408135123,1.788146445126525,1.7542681703842207,1.7544105169050301,1.738894838855098,1.7378984190963078,1.7423111360586538,1.7343397770071858,1.7418840981314683,1.7205322452696894,1.7324892854821352,1.743592247387344,1.798252989562285,1.8218823676246652,1.7531294057398648,1.8052279239492306,1.7445886666555608,1.706440025886879,1.714980762518317,1.6926324949670049,1.6698571870356411,1.6783979274281404,1.6863692833726442,1.7195358315613025,1.7444463248769586,1.8184660730375,1.8362592852818764,1.8230211388099973,1.8255833568886943,1.8463658287364904,1.8176120055228737,1.8684294114224032,1.8317042221257698,1.8255833595050848,1.8039468196520894,1.7770434827307429,1.7968295282787727,1.7929861972361416,1.790423972452944,1.760389037747113,1.7508518784134457,1.7665099011854197,1.7289306393049035,1.69206310904729,1.6857999026857104,1.7095716295582422,1.6970452099670579,1.6919207590924676,1.6919207649793462,1.7353361997094154,1.7297847127064083,1.7314928626163815,1.7226674340879948
2026352035,4.065843621399177,4.1687242798353905,4.415637860082304,4.283950617283951,4.165980795610425,4.190672153635116,4.310013717421125,3.9465020576131686,3.9684499314128945,4.104252400548697,3.4746227709190673,4.13443072702332,4.415637860082304,4.448559670781893,4.260631001371742,3.689986282578875,3.2825788751714677,3.8161865569272977,4.2812071330589845,3.989026063100137,4.887517146776406,4.026063100137174,4.530864197530864,3.720164609053498,3.702331961591221,3.421124828532236,4.0699588477366255,4.3758573388203015,4.761316872427984,3.5871056241426613,3.651577503429355,4.211248285322359,4.271604938271605,3.3950617283950617,3.6694101508916326,4.308641975308642,4.491083676268861,4.096021947873799,4.068587105624142,3.6104252400548695,4.113854595336077,3.9588477366255144,3.6200274348422496,3.449931412894376,3.9286694101508917,3.47599451303155,3.375857338820302,3.7338820301783264,3.3004115226337447,3.6310013717421126,3.7558299039780523,4.5651577503429355,4.286694101508917,3.8175582990397805,3.718792866941015,3.7956104252400547,3.589849108367627,3.9519890260631003,3.711934156378601,4.2770919067215365,1.0821629265535353,1.1102323911481111,1.1138473983000667,1.085565285264056,1.0954533916769045,1.0890739681952941,1.1203331448577236,1.0833324866039766,1.0854589613703873,1.093114270267827,1.0530302233493216,1.0936458895726462,1.1048098805837019,1.1085312108117042,1.102683405326718,1.0761024731176874,1.0674902511395221,1.0820566020057691,1.1105513616844462,1.0865221986718305,1.1247987418508336,1.0893929392222026,1.1093818013069565,1.070998934397809,1.0662143675224613,1.0622803890165482,1.0779099765301408,1.0925826516171053,1.115548577328278,1.0483519792229716,1.0865221986718308,1.1038529673394522,1.0992810466161975,1.0495215402545592,1.0616424458180602,1.104597233777511,1.1039592904154987,1.0898182343063043,1.073019085270551,1.0736570273243682,1.100131636130303,1.096622952708492,1.0752518832765328,1.0766340914413601,1.0938585357247397,1.069510402339313,1.0549440508189682,1.0770593865254618,1.0701483443931301,1.0594096478120785,1.0772720349668972,1.1117209230430827,1.1005569312144048,1.076634092258982,1.0812060120010905,1.0740823222449456,1.073869674457608,1.0786542428046755,1.0556883166029296,1.0969419253706445
2320127002,3.1371742112482854,2.962962962962963,3.090534979423868,3.2016460905349793,3.0795610425240056,3.4060356652949246,3.6886145404663924,2.820301783264746,3.292181069958848,2.953360768175583,3.0877914951989025,3.1536351165980796,3.711934156378601,3.130315500685871,2.7434842249657065,3.4622770919067216,3.297668038408779,3.477366255144033,3.746227709190672,3.375857338820302,3.1810699588477367,3.307270233196159,3.3141289437585733,3.054869684499314,2.898491083676269,2.8545953360768177,2.768175582990398,3.149519890260631,2.672153635116598,2.672153635116598,3.6035665294924555,2.860082304526749,2.784636488340192,2.8628257887517146,2.628257887517147,3.111111111111111,2.8916323731138545,3.1714677640603566,3.615912208504801,3.2016460905349793,3.197530864197531,3.459533607681756,2.936899862825789,3.3292181069958846,3.3772290809327847,3.5281207133058983,3.271604938271605,3.0329218106995883,3.700960219478738,2.9314128943758573,2.5349794238683128,3.049382716049383,3.167352537722908,3.0425240054869684,3.521262002743484,3.633744855967078,3.400548696844993,2.9245541838134432,3.085048010973937,3.149519890260631,1.2110178388849369,1.195369004876198,1.1971358091088806,1.2026886217224582,1.1966310090325334,1.2248998694786155,1.2256570727409812,1.1771961665611372,1.1920877993515653,1.1895637926741391,1.2021838202561534,1.2074842314007188,1.2201042604544525,1.1938546026848635,1.1655857422387812,1.2074842321365786,1.208493834660377,1.212532243120327,1.2357530941361428,1.207231831812237,1.2089986351455355,1.2059698285552864,1.2274238738666998,1.186030185680494,1.1824965780327512,1.1855253838871405,1.1938546014584304,1.2001646163532274,1.1797201711945082,1.1877969882779325,1.2365102945368314,1.192340198204187,1.1751769623311623,1.1918353977190288,1.1663429419853721,1.2052126272552135,1.1744197611128515,1.1910781965824802,1.2160658508498319,1.1920877997603763,1.1961262088744238,1.2195994592334345,1.1898161930802427,1.2142990469441983,1.2198518589854404,1.236762695024697,1.218085054752758,1.1941070036633024,1.23953910186294,1.182748977784757,1.160032929706966,1.1933498015456074,1.196378609117003,1.200669416593099,1.225657071514548,1.225404672089591,1.2097558373449924,1.1822441780354587,1.2011742184682148,1.209755836282084
2347167796,5.9282051282051285,6.202564102564103,7.407692307692308,6.735897435897436,6.2846153846153845,7.3,7.061538461538461,8.046153846153846,7.166666666666667,7.366666666666666,8.028205128205128,8.307692307692308,8.058974358974359,7.948717948717949,8.433333333333334,8.320512820512821,8.497435897435897,7.033333333333333,7.910256410256411,8.27948717948718,7.356410256410256,7.112820512820512,6.417948717948718,6.725641025641026,5.958974358974359,6.394871794871795,6.351282051282051,6.269230769230769,5.412820512820513,5.746153846153846,5.917948717948718,6.410256410256411,5.023076923076923,4.746153846153846,6.3538461538461535,6.61025641025641,6.897435897435898,7.233333333333333,6.512820512820513,7.3820512820512825,8.125641025641025,8.071794871794872,7.292307692307692,7.9512820512820515,7.235897435897436,6.676923076923077,6.333333333333333,5.530769230769231,6.202564102564103,7.0717948717948715,7.387179487179488,7.01025641025641,7.0948717948717945,6.833333333333333,6.88974358974359,6.123076923076923,5.946153846153846,6.128205128205129,6.035897435897436,6.302564102564102,1.4253707535755937,1.4637182961671777,1.4950716241812092,1.4625123959321236,1.4547946474491018,1.496277523040771,1.4755360846336067,1.516777781798289,1.5095424004090132,1.4912127552888326,1.5302838319387189,1.5536782446580049,1.5404133694294169,1.5107482922382838,1.5433075253780069,1.5440310650911084,1.5264249609066887,1.4972422411808597,1.5218425487860652,1.5298014724865936,1.489042138594847,1.4774655230534377,1.4386356249833716,1.4769831657409662,1.433088497473643,1.420547163333648,1.4067999352247285,1.418858909148436,1.3648347056829007,1.4058352176959694,1.4355002924417835,1.4359826506712494,1.3737583456895288,1.3469874227658294,1.456241733141434,1.4480416273459404,1.483253833269461,1.4796361461663852,1.457206448836204,1.4791537828934493,1.508336499715462,1.5199131192305144,1.4808420370786615,1.5310073710404906,1.473606655383721,1.457447626957526,1.45117695683088,1.4229589592187826,1.44032388146107,1.4818067555244145,1.5032717324220215,1.4683007029386663,1.4822891163520318,1.468783064988943,1.4796361403587535,1.4470769104285113,1.4357414737725867,1.4470769118040032,1.430676703728162,1.4219942397032026
2873212765,4.6882758620689655,5.197241379310345,5.943448275862069,5.700689655172414,4.983448275862069,5.84551724137931,5.526896551724138,5.122758620689655,5.64,4.417931034482758,4.633103448275862,4.670344827586207,4.696551724137931,4.268965517241379,4.964137931034482,4.714482758620689,4.12,4.409655172413793,4.491034482758621,4.471724137931035,4.190344827586207,4.28,4.3917241379310346,4.602758620689655,4.016551724137931,4.595862068965517,4.615172413793103,5.11448275862069,6.336551724137931,5.857931034482759,6.067586206896552,5.506206896551724,5.266206896551724,6.071724137931034,6.206896551724138,6.780689655172414,5.288275862068965,5.161379310344827,5.235862068965517,5.32551724137931,5.337931034482758,5.746206896551724,6.060689655172414,5.754482758620689,6.045517241379311,6.646896551724138,7.368275862068965,6.779310344827586,5.724137931034483,5.393103448275862,4.496551724137931,4.936551724137931,5.324137931034483,4.702068965517241,5.29103448275862,5.071724137931034,4.248275862068965,4.488275862068965,5.158620689655172,4.597241379310345,1.321836460458821,1.341325370936558,1.4044269279775947,1.3766745798341158,1.3411509084701536,1.374289361772866,1.3409341654284246,1.3369948973326846,1.3489130593990455,1.3148682864781083,1.2832219707554782,1.3361849761831348,1.3096198986316547,1.314122988684424,1.3064648442432796,1.312506526667496,1.2547159321554775,1.2704058946412184,1.2928858672339338,1.2847450117407173,1.2838500669906878,1.2755239774440896,1.2680454945564268,1.2649885284489597,1.2622564743305074,1.2921817175273236,1.308402818646924,1.321804171019587,1.3795846890581063,1.362147998480961,1.3418777084350584,1.375161788134739,1.363984397279805,1.3880646055320212,1.4206304162124104,1.4406039565185018,1.3691312539166416,1.3314007561782308,1.3219858454835824,1.338649652908588,1.3508604249460943,1.3585975850861647,1.37680270112794,1.4037924943299127,1.3881154490339342,1.4048947991995975,1.4466220660045228,1.3819760804340755,1.3349366177361586,1.3156520059190946,1.3123466683256213,1.3048925173693688,1.3251976198985658,1.3210806261259933,1.298202694366718,1.2974262263857084,1.268418999129328,1.2998071372920068,1.3097637446173305,1.296241107480279
